onset	duration	valence	arousal	flubber_frequency	flubber_amplitude
507052.0040210495	n/a	0.67613524	0.24352898	1.7448913	0.07858307
507052.0151585149	n/a	0.6759994	0.24290195	1.743529	0.07753187
507052.0261391865	n/a	0.67594415	0.24260592	1.743529	0.07648533
507052.0374072469	n/a	0.6758404	0.24202289	1.7426059	0.07547306
507052.04839621816	n/a	0.67572254	0.2413546	1.7426059	0.0745243
507052.0594297877	n/a	0.6756615	0.24101509	1.7413546	0.073613085
507052.0705620533	n/a	0.67554927	0.24036509	1.7410151	0.072800726
507052.08185011294	n/a	0.67544246	0.23968847	1.7410151	0.0720712
507052.0929885783	n/a	0.6753274	0.23900253	1.7396885	0.07143383
507052.10391895194	n/a	0.67525697	0.23867455	1.7396885	0.07089887
507052.11503811803	n/a	0.6750807	0.23801976	1.7386745	0.07048784
507052.1261423848	n/a	0.6748596	0.23738033	1.7386745	0.07020342
507052.13736214704	n/a	0.67452854	0.23677534	1.7373803	0.0700391
507052.14837111754	n/a	0.6740877	0.23616028	1.7373803	0.070003115
507052.1595684806	n/a	0.6738496	0.23586431	1.7361603	0.07009704
507052.1705750513	n/a	0.67338866	0.23524767	1.7358643	0.07031525
507052.1817111168	n/a	0.67317146	0.23496215	1.7358643	0.07066136
507052.19286058174	n/a	0.67262393	0.23443884	1.7349621	0.07111935
507052.20393044985	n/a	0.67205256	0.23395073	1.7349621	0.07169403
507052.2150578157	n/a	0.6717703	0.23371509	1.7339507	0.07237342
507052.2261728821	n/a	0.67085564	0.2332869	1.7339507	0.07314121
507052.23723895027	n/a	0.6698365	0.23290785	1.7332869	0.07399472
507052.2483606164	n/a	0.6692489	0.23274907	1.7332869	0.074916124
507052.25943838415	n/a	0.6680324	0.23243801	1.7327491	0.07588965
507052.270490353	n/a	0.66674167	0.23223592	1.732438	0.07690964
507052.28191060736	n/a	0.66534084	0.23208404	1.732438	0.07795149
507052.29291937785	n/a	0.6646353	0.2320019	1.732084	0.07900274
507052.3040435439	n/a	0.66330844	0.23187791	1.732084	0.08008574
507052.3154277997	n/a	0.6625977	0.23182766	1.7318779	0.0811095
507052.3260808841	n/a	0.6611625	0.2317118	1.7318779	0.0821096
507052.3372008502	n/a	0.65954435	0.23226985	1.7317119	0.08308219
507052.3483877138	n/a	0.6588195	0.2324472	1.7317119	0.08393275
507052.3593287869	n/a	0.65725476	0.23340774	1.7324471	0.08474548
507052.3705422494	n/a	0.65586853	0.23405178	1.7334077	0.0854753
507052.38160041795	n/a	0.65459144	0.23458962	1.7334077	0.08609318
507052.39271088445	n/a	0.6540047	0.23482351	1.7345896	0.08661838
507052.40396034555	n/a	0.6528648	0.23524588	1.7345896	0.0870212
507052.41508811136	n/a	0.65175384	0.23566325	1.735246	0.08730566
507052.4259568873	n/a	0.6507547	0.2360052	1.735246	0.087465726
507052.4371456508	n/a	0.6502858	0.23613633	1.7360052	0.0874953
507052.4485732049	n/a	0.6494096	0.23633015	1.7360052	0.08740006
507052.45955097664	n/a	0.6486097	0.23640877	1.7363302	0.0871751
507052.47046675073	n/a	0.6482365	0.236367	1.7364087	0.08681585
507052.4815157197	n/a	0.6475243	0.23628706	1.7364087	0.08635252
507052.49273828184	n/a	0.6471814	0.23627846	1.7362871	0.085784525
507052.5037593518	n/a	0.646523	0.23624791	1.7362871	0.08510737
507052.5149899137	n/a	0.64592594	0.23618528	1.7362479	0.08432564
507052.5259662854	n/a	0.64536244	0.23600756	1.7362479	0.0834767
507052.53698175563	n/a	0.6450954	0.23590943	1.7360076	0.08254076
507052.5482401164	n/a	0.64459366	0.23562294	1.7360076	0.081571855
507052.5593439831	n/a	0.64409995	0.23539332	1.7356229	0.0805587
507052.5704947481	n/a	0.643864	0.23528317	1.7353933	0.07949697
507052.58156911604	n/a	0.6436344	0.23517245	1.7353933	0.07843856
507052.592693482	n/a	0.64341605	0.23505716	1.7351725	0.07738009
507052.6037348512	n/a	0.6429508	0.23513135	1.7351725	0.076349154
507052.6149171149	n/a	0.64273834	0.23518874	1.7351314	0.07534894
507052.62627437175	n/a	0.64206654	0.23531167	1.7351314	0.074404605
507052.6370659508	n/a	0.64184445	0.23532708	1.7353116	0.073513635
507052.6484499066	n/a	0.64137655	0.23530608	1.7353116	0.07268774
507052.65920818684	n/a	0.64091206	0.23519313	1.735306	0.07198892
507052.6703080538	n/a	0.6406967	0.23511668	1.7351931	0.07135331
507052.6815897136	n/a	0.6402289	0.23497662	1.7351931	0.07085735
507052.6926765811	n/a	0.6400131	0.2348976	1.7349766	0.07045902
507052.70372585	n/a	0.6395957	0.23468253	1.7349766	0.07017837
507052.7148211171	n/a	0.6392082	0.23436928	1.7346826	0.07002904
507052.72593698336	n/a	0.6387855	0.23405363	1.7346826	0.07000666
507052.7369809525	n/a	0.63836366	0.23366128	1.7340536	0.07011169
507052.7482619124	n/a	0.63817465	0.23345383	1.7340536	0.07034329
507052.75921638496	n/a	0.63782066	0.23304929	1.7334539	0.07069531
507052.7703015525	n/a	0.6374982	0.23263222	1.7330493	0.07117516
507052.7813726205	n/a	0.637185	0.23220104	1.7330493	0.071750194
507052.79261918174	n/a	0.63700974	0.2320744	1.7322011	0.072433144
507052.80377154663	n/a	0.6366991	0.23179984	1.7322011	0.07320701
507052.8149191117	n/a	0.6363905	0.2315388	1.7317998	0.07407502
507052.82583288586	n/a	0.6360348	0.23137929	1.7317998	0.07500496
507052.8368645555	n/a	0.6358517	0.23131827	1.7313793	0.07598947
507052.8482086129	n/a	0.63549644	0.23118646	1.7313793	0.07699231
507052.8590784888	n/a	0.6351884	0.23101681	1.7311865	0.07803138
507052.8702307537	n/a	0.6348875	0.23072657	1.7310169	0.07911028
507052.88147571497	n/a	0.63474786	0.23056333	1.7310169	0.08013837
507052.89266837825	n/a	0.63448226	0.23029768	1.7305633	0.081173934
507052.9037196471	n/a	0.6342274	0.23000856	1.7305633	0.082181744
507052.9146292214	n/a	0.6340157	0.22976556	1.7300086	0.08313303
507052.9258069853	n/a	0.6340157	0.22976556	1.7300086	0.084009066
507052.93731843616	n/a	0.63394153	0.22952615	1.7297655	0.084799625
507052.9480390179	n/a	0.6339446	0.22930263	1.7297655	0.085520945
507052.95917558344	n/a	0.63396853	0.22919741	1.7293026	0.08615964
507052.9702118528	n/a	0.634059	0.22902852	1.7291974	0.086650394
507052.98138281703	n/a	0.6341095	0.22894622	1.7291974	0.08704671
507052.99241738644	n/a	0.6341656	0.22874252	1.7289462	0.08731968
507053.00365974783	n/a	0.6341985	0.22851898	1.7289462	0.08747057
507053.0148332119	n/a	0.63420767	0.2284081	1.728519	0.087493725
507053.025749286	n/a	0.6342167	0.22817162	1.728519	0.08738837
507053.03686575225	n/a	0.634197	0.22801426	1.7281716	0.087156095
507053.04797941865	n/a	0.6339942	0.2280649	1.7281716	0.08680999
507053.0590362873	n/a	0.63378245	0.22805138	1.7280649	0.086341
507053.0702261507	n/a	0.63361186	0.22802496	1.7280514	0.08576186
507053.08126552	n/a	0.6334606	0.2279858	1.7280514	0.085083574
507053.09243268427	n/a	0.6333919	0.2279617	1.7279859	0.08430638
507053.1034764534	n/a	0.6332241	0.22848973	1.7279859	0.083458155
507053.11454842146	n/a	0.63295656	0.2300916	1.7284898	0.082531825
507053.125658088	n/a	0.6327628	0.23091432	1.7284898	0.081560574
507053.1369217485	n/a	0.6319836	0.23351973	1.7309144	0.080544814
507053.14805691404	n/a	0.631723	0.23430324	1.7309144	0.07950048
507053.1589933874	n/a	0.6311738	0.23561832	1.7343032	0.078428924
507053.1701682514	n/a	0.63055724	0.23628247	1.7343032	0.07737389
507053.1812969172	n/a	0.63003063	0.23627685	1.7362825	0.07635617
507053.19231968716	n/a	0.62979054	0.23617637	1.7362769	0.07534978
507053.2034316536	n/a	0.62929064	0.2358057	1.7362769	0.074398555
507053.2148098097	n/a	0.6287825	0.2352167	1.7358057	0.0735192
507053.22559388896	n/a	0.6285462	0.2348643	1.7358057	0.072710074
507053.23675245355	n/a	0.62797064	0.23436804	1.7348642	0.07197238
507053.248351901	n/a	0.6274312	0.23379047	1.7348642	0.07137044
507053.2591084813	n/a	0.62718153	0.23353097	1.7337905	0.07085432
507053.2700307552	n/a	0.6266903	0.2328769	1.733531	0.070441976
507053.2812637169	n/a	0.6262293	0.2321208	1.733531	0.07017795
507053.29263057344	n/a	0.6258085	0.23128873	1.7321208	0.07003021
507053.30348135007	n/a	0.6256068	0.23091365	1.7321208	0.070006706
507053.3146766133	n/a	0.625231	0.23015676	1.7309136	0.07011597
507053.32558678766	n/a	0.62489754	0.2294	1.7309136	0.07034301
507053.33661865717	n/a	0.62474155	0.2290379	1.7294	0.07069975
507053.3479325158	n/a	0.62444514	0.22827965	1.7294	0.07116176
507053.3588581895	n/a	0.6241618	0.22746925	1.7282796	0.071737595
507053.37022014626	n/a	0.62386966	0.22671004	1.7282796	0.07243151
507053.38119421806	n/a	0.6235843	0.2259882	1.7267101	0.07319231
507053.39224838675	n/a	0.6234515	0.22558817	1.7259881	0.07406608
507053.4035148472	n/a	0.6231889	0.22476812	1.7259881	0.07497667
507053.414593015	n/a	0.62292165	0.22397646	1.7247682	0.07594739
507053.4256032854	n/a	0.62263405	0.22323905	1.7247682	0.07697825
507053.4366276553	n/a	0.6224938	0.22286248	1.7232391	0.07801754
507053.4479236145	n/a	0.62221855	0.22215097	1.7232391	0.079059154
507053.45885468804	n/a	0.6220835	0.22178335	1.7221509	0.080098666
507053.47011984856	n/a	0.6218178	0.22093993	1.7221509	0.08114233
507053.4811250192	n/a	0.62156314	0.22007947	1.7209399	0.08211934
507053.4925518734	n/a	0.6213211	0.21923044	1.7200794	0.08307527
507053.50323095673	n/a	0.6213211	0.21923044	1.7200794	0.083947785
507053.5144361195	n/a	0.62120444	0.21884294	1.7192304	0.084775135
507053.52555448574	n/a	0.62120444	0.21884294	1.7192304	0.08546541
507053.5366182541	n/a	0.62109315	0.21846433	1.718843	0.086093634
507053.547719021	n/a	0.62087065	0.21772547	1.718843	0.0866104
507053.558815588	n/a	0.62064517	0.21703315	1.7177255	0.08701362
507053.5700011516	n/a	0.620521	0.21670075	1.7177255	0.087297656
507053.58105792024	n/a	0.6203941	0.21638675	1.7167008	0.08745998
507053.5920970895	n/a	0.6203941	0.21638675	1.7163868	0.08749728
507053.6033091521	n/a	0.62027425	0.21607974	1.7163868	0.08740925
507053.6145192147	n/a	0.6200453	0.21548963	1.7160797	0.087198496
507053.6255767833	n/a	0.6198328	0.21492487	1.7160797	0.08686228
507053.6365599548	n/a	0.6196296	0.21433519	1.7149248	0.086407594
507053.64773771865	n/a	0.61953515	0.21400815	1.7149248	0.0858501
507053.65884968516	n/a	0.61934435	0.21344541	1.7140081	0.085197024
507053.6700344488	n/a	0.6192486	0.21317904	1.7140081	0.084438756
507053.68095262273	n/a	0.6190809	0.2126815	1.713179	0.0836056
507053.6921539857	n/a	0.6190076	0.21244098	1.7126815	0.08269541
507053.70322845364	n/a	0.61894214	0.21221077	1.7126815	0.08175276
507053.7144046176	n/a	0.6188139	0.21176925	1.7122108	0.080743186
507053.7254109882	n/a	0.6187471	0.21156213	1.7122108	0.07971657
507053.736564853	n/a	0.61859995	0.21173377	1.7115622	0.078666314
507053.7477165179	n/a	0.6184542	0.21180902	1.7115622	0.07763323
507053.7586939896	n/a	0.61832213	0.21184178	1.711809	0.076602034
507053.76990655216	n/a	0.61832213	0.21184178	1.711809	0.075603426
507053.78093012207	n/a	0.618183	0.2120686	1.7118418	0.07466368
507053.79218418297	n/a	0.61805236	0.21224026	1.7120686	0.07376256
507053.8031984533	n/a	0.6179297	0.21236968	1.7120686	0.07294701
507053.81435691786	n/a	0.61784315	0.21238428	1.7123697	0.07219814
507053.8253910874	n/a	0.61781335	0.21240184	1.7123697	0.07155865
507053.83655745175	n/a	0.6177955	0.2124303	1.7124019	0.071013235
507053.8476178202	n/a	0.617818	0.21245044	1.7124019	0.07058377
507053.85871778714	n/a	0.61784637	0.21245424	1.7124505	0.07026596
507053.8697720558	n/a	0.6179535	0.21249954	1.7124505	0.07007169
507053.8810894143	n/a	0.61808944	0.21255897	1.7124995	0.07000033
507053.8921078844	n/a	0.61832243	0.21260531	1.712559	0.07005309
507053.90338314447	n/a	0.6184716	0.21266375	1.712559	0.07023444
507053.9141993225	n/a	0.61880255	0.21276446	1.7126638	0.07053229
507053.92528089014	n/a	0.61924434	0.2128372	1.7126638	0.070956424
507053.9363674576	n/a	0.6195593	0.21284756	1.7128372	0.07147106
507053.947531122	n/a	0.62021965	0.21286966	1.7128372	0.07210041
507053.9587286851	n/a	0.6208169	0.21287458	1.7128696	0.072825044
507053.969829552	n/a	0.62130094	0.21287726	1.7128696	0.07363912
507053.9808964202	n/a	0.62152416	0.2128741	1.7128773	0.074530296
507053.99235077336	n/a	0.6219477	0.21285667	1.712874	0.07547402
507054.0031436522	n/a	0.62232494	0.21283849	1.712874	0.07646156
507054.0143435153	n/a	0.62232494	0.21283849	1.7128385	0.077517815
507054.02529348806	n/a	0.62250525	0.2128301	1.7128385	0.07852954
507054.0363540565	n/a	0.6226823	0.21282212	1.7128301	0.07958354
507054.04764561594	n/a	0.6229977	0.21279421	1.7128301	0.08060136
507054.05860168854	n/a	0.6232687	0.21276155	1.7127942	0.081603445
507054.06977855245	n/a	0.62353516	0.21271998	1.7127942	0.08258551
507054.0808468206	n/a	0.6236711	0.2127055	1.7127199	0.083484106
507054.0920226846	n/a	0.6238011	0.2127003	1.7127055	0.08433277
507054.1029459584	n/a	0.6240735	0.21278892	1.7127055	0.08509377
507054.1142465175	n/a	0.62430936	0.21425945	1.7127889	0.08577101
507054.12531438563	n/a	0.6244202	0.21479563	1.7127889	0.08633531
507054.13636585453	n/a	0.62463254	0.21575671	1.7147956	0.086808406
507054.14746892126	n/a	0.6247387	0.21614133	1.7147956	0.08715685
507054.1585418893	n/a	0.62492126	0.21677908	1.7161413	0.08738554
507054.16967625485	n/a	0.62513286	0.21739785	1.7161413	0.0874922
507054.1809664144	n/a	0.6253161	0.21786577	1.7173978	0.08747399
507054.1919016877	n/a	0.6254949	0.21822949	1.7178657	0.08733024
507054.20295025664	n/a	0.6256705	0.21855974	1.7178657	0.087057844
507054.21426651516	n/a	0.6259117	0.2188561	1.7185597	0.08667699
507054.22518218926	n/a	0.62602764	0.21893425	1.7185597	0.08617919
507054.2363015554	n/a	0.626369	0.21904756	1.7189343	0.08556039
507054.24771731	n/a	0.62687635	0.2191235	1.7189343	0.0848672
507054.2585819861	n/a	0.62768036	0.21912982	1.7191235	0.084073484
507054.2696316551	n/a	0.6281369	0.21910699	1.7191235	0.08317902
507054.2807524211	n/a	0.62912786	0.21901825	1.719107	0.08226536
507054.29197768314	n/a	0.6307389	0.2188452	1.7190182	0.08128583
507054.3029241561	n/a	0.63133717	0.2188038	1.7190182	0.08026415
507054.3142323149	n/a	0.63264537	0.21869725	1.7188038	0.07921055
507054.32518048777	n/a	0.63394135	0.21849303	1.7188038	0.078175664
507054.33621085744	n/a	0.6346049	0.2183353	1.718493	0.077117205
507054.34733562334	n/a	0.6360877	0.21799998	1.718493	0.07611473
507054.3584603893	n/a	0.63771373	0.2176022	1.7179999	0.075140685
507054.3696535526	n/a	0.6386025	0.21730235	1.7179999	0.074212946
507054.3811606036	n/a	0.6403763	0.21676554	1.7173023	0.0733491
507054.39181508793	n/a	0.6423199	0.21626191	1.7167655	0.07255902
507054.4029038553	n/a	0.643328	0.21602218	1.7167655	0.0718414
507054.4141739156	n/a	0.6443542	0.21579123	1.7160221	0.0712712
507054.4252051852	n/a	0.64738196	0.21503517	1.7160221	0.07078294
507054.4361828569	n/a	0.64837706	0.21478687	1.7150352	0.07040279
507054.4473987193	n/a	0.65041184	0.21424739	1.7150352	0.07015067
507054.45834819216	n/a	0.65254486	0.2136757	1.7142473	0.07001994
507054.4694816577	n/a	0.65366036	0.21338211	1.7142473	0.07001244
507054.48060952354	n/a	0.6559213	0.21267025	1.7133821	0.07012801
507054.4917879874	n/a	0.65706277	0.21218766	1.7126702	0.070368215
507054.5028041576	n/a	0.65929633	0.2110843	1.7126702	0.07072843
507054.51395482256	n/a	0.66165257	0.20980631	1.7110844	0.07120543
507054.5251588854	n/a	0.66402346	0.20805308	1.7110844	0.07178213
507054.5362922511	n/a	0.66513914	0.20732085	1.7080531	0.07246498
507054.5472517235	n/a	0.66765475	0.20572658	1.7080531	0.07324094
507054.55841948773	n/a	0.6705963	0.20395389	1.7057266	0.07409051
507054.56963035034	n/a	0.6741804	0.20193464	1.7057266	0.074990846
507054.58058832283	n/a	0.6776111	0.20069607	1.7019346	0.07596099
507054.59193818	n/a	0.6812224	0.19952017	1.7006961	0.076972604
507054.6026723612	n/a	0.6829986	0.198922	1.7006961	0.077985495
507054.614007119	n/a	0.6866171	0.19776776	1.698922	0.07904615
507054.62496679137	n/a	0.6883528	0.19714543	1.698922	0.08004384
507054.6361365556	n/a	0.6913525	0.1961729	1.6971455	0.081080064
507054.6472716211	n/a	0.69425565	0.19507045	1.6971455	0.08204643
507054.6584480851	n/a	0.6968469	0.19365667	1.6950705	0.08298628
507054.6693693589	n/a	0.69802624	0.1928597	1.6950705	0.083862916
507054.6806377193	n/a	0.70027053	0.19128284	1.6928596	0.08466989
507054.69175628555	n/a	0.7021598	0.18976124	1.6912829	0.08537644
507054.70275855623	n/a	0.7038312	0.18814674	1.6912829	0.08601182
507054.7139687189	n/a	0.70453215	0.1874155	1.6881467	0.08653683
507054.72499508865	n/a	0.7058025	0.18606055	1.6881467	0.086948305
507054.73624994955	n/a	0.7068811	0.1853603	1.6860605	0.08725328
507054.74720502214	n/a	0.7077991	0.18478084	1.6860605	0.087435864
507054.7583131888	n/a	0.7082006	0.18447448	1.6847808	0.08749998
507054.7693915565	n/a	0.70883775	0.18389277	1.6847808	0.08744325
507054.7804309258	n/a	0.7088834	0.18336056	1.6838927	0.08726637
507054.79161738936	n/a	0.7085404	0.18271838	1.6833606	0.08697323
507054.80270405684	n/a	0.70791703	0.18165007	1.6833606	0.08656855
507054.81389892	n/a	0.70748675	0.18100932	1.68165	0.086050294
507054.82510788273	n/a	0.70656365	0.17954291	1.68165	0.085436754
507054.8359573594	n/a	0.7060932	0.1787522	1.6795429	0.08472344
507054.847194021	n/a	0.70485353	0.1771178	1.6795429	0.08392767
507054.85821499105	n/a	0.7030991	0.1758204	1.6771178	0.083088145
507054.86928585905	n/a	0.7014686	0.17431945	1.6771178	0.08215932
507054.8805761186	n/a	0.6998158	0.17251931	1.6743195	0.081203274
507054.8916675858	n/a	0.6990592	0.1715566	1.6725193	0.08021017
507054.90273545403	n/a	0.69755834	0.16936602	1.6725193	0.079179056
507054.9138796192	n/a	0.696066	0.16704972	1.669366	0.07815895
507054.9249951855	n/a	0.6952656	0.16601384	1.669366	0.07715241
507054.93599805626	n/a	0.69372874	0.16401775	1.6660138	0.07615991
507054.94704752514	n/a	0.69233745	0.16198744	1.6660138	0.075207174
507054.9582493881	n/a	0.690988	0.15958187	1.6619874	0.074310884
507054.9693398554	n/a	0.6895752	0.15630625	1.6619874	0.07347208
507054.98049782007	n/a	0.6888495	0.15451404	1.6563063	0.07269384
507054.9915502888	n/a	0.6873162	0.15050569	1.6545141	0.07200708
507055.0025765587	n/a	0.685718	0.14567867	1.6545141	0.07140635
507055.01393731544	n/a	0.6848847	0.1429543	1.6456786	0.07090954
507055.0248453898	n/a	0.6830894	0.13737075	1.6456786	0.07051854
507055.0359755556	n/a	0.6813785	0.1317709	1.6373707	0.07022735
507055.04703562404	n/a	0.67987686	0.12633002	1.6373707	0.0700591
507055.0581015923	n/a	0.6791872	0.1237473	1.62633	0.070000015
507055.0692487574	n/a	0.6779344	0.11886873	1.62633	0.07005409
507055.0807878072	n/a	0.6769389	0.11500639	1.6188687	0.07021924
507055.09145219106	n/a	0.676158	0.11206568	1.6150064	0.07049453
507055.10258265684	n/a	0.6757989	0.11083647	1.6150064	0.0708898
507055.11364222533	n/a	0.6751871	0.108641036	1.6108365	0.07135053
507055.1248207892	n/a	0.6747114	0.10656524	1.6108365	0.071922265
507055.13589625707	n/a	0.67450935	0.10549078	1.6065652	0.072576664
507055.1470812207	n/a	0.6741827	0.103410184	1.6065652	0.07331435
507055.1582097865	n/a	0.6739294	0.10158047	1.6034102	0.07411302
507055.16926535516	n/a	0.6737657	0.09999862	1.6034102	0.074978285
507055.1802428268	n/a	0.6736207	0.09862634	1.5999986	0.07588371
507055.19151808694	n/a	0.6734694	0.09741996	1.5986264	0.076818734
507055.2025942548	n/a	0.6733875	0.096710324	1.5986264	0.07776882
507055.21379391785	n/a	0.6731982	0.09536294	1.5967103	0.07875838
507055.22474129073	n/a	0.6730141	0.093987465	1.5967103	0.07972813
507055.23578245996	n/a	0.6728601	0.09261001	1.5939875	0.080697514
507055.24708541896	n/a	0.6727922	0.09185598	1.5939875	0.08161867
507055.2585749707	n/a	0.6726628	0.090376996	1.591856	0.08251383
507055.2690816607	n/a	0.67252797	0.08904055	1.591856	0.083381176
507055.2802687243	n/a	0.6724044	0.08772752	1.5890405	0.08420179
507055.29271333874	n/a	0.6722782	0.086367436	1.5877275	0.08488829
507055.30254475516	n/a	0.672213	0.085723385	1.5877275	0.08554496
507055.3136631214	n/a	0.67207396	0.08439905	1.5857234	0.08617549
507055.3248793838	n/a	0.67201036	0.08369379	1.5857234	0.08659216
507055.335817957	n/a	0.67189246	0.0822281	1.5836937	0.086973764
507055.3468624261	n/a	0.6717708	0.08073737	1.5836937	0.087255135
507055.3580731887	n/a	0.671632	0.07931655	1.5807374	0.087428056
507055.3691448567	n/a	0.67155683	0.07858974	1.5807374	0.087498486
507055.3802230245	n/a	0.6714182	0.07725069	1.5785897	0.087462395
507055.3914675858	n/a	0.67135364	0.076582894	1.5772507	0.08732105
507055.40240585903	n/a	0.67124313	0.07487796	1.5772507	0.08707657
507055.4137473165	n/a	0.67113686	0.07300294	1.574878	0.08672592
507055.42479578545	n/a	0.6709817	0.07155984	1.574878	0.08629044
507055.4357206592	n/a	0.6708187	0.07009018	1.5715598	0.085745625
507055.44688632357	n/a	0.67073554	0.069370426	1.5715598	0.08513219
507055.4581249851	n/a	0.67056686	0.06775735	1.5693704	0.08445076
507055.46900866047	n/a	0.6703657	0.0659619	1.5693704	0.083685935
507055.48013802624	n/a	0.67018765	0.06389635	1.5659618	0.0828571
507055.4914143863	n/a	0.67010605	0.06286722	1.5638963	0.08200801
507055.50232626055	n/a	0.6699531	0.06078076	1.5638963	0.081101604
507055.5134015284	n/a	0.66980046	0.057836447	1.5607808	0.08015528
507055.52463639015	n/a	0.66972595	0.056356475	1.5607808	0.07922505
507055.53571395786	n/a	0.6695596	0.053356096	1.5563564	0.07827521
507055.5468313242	n/a	0.66937596	0.05021678	1.5563564	0.0773202
507055.55796038994	n/a	0.669167	0.046722725	1.5502168	0.076394804
507055.56911535474	n/a	0.66904396	0.044985536	1.5502168	0.075498104
507055.58013972465	n/a	0.66883	0.041432735	1.5449855	0.07463866
507055.59128768963	n/a	0.66861314	0.037646957	1.5414327	0.073827796
507055.60237575707	n/a	0.66837513	0.033919767	1.5414327	0.073084265
507055.6135918194	n/a	0.6681281	0.030316764	1.5339198	0.072398864
507055.6245892904	n/a	0.66786397	0.028795714	1.5339198	0.07179301
507055.63574605505	n/a	0.6674564	0.025604287	1.5287957	0.071260944
507055.6467543256	n/a	0.6671113	0.022214353	1.5287957	0.07082591
507055.6578551925	n/a	0.6668538	0.018493459	1.5222144	0.07047444
507055.66903325636	n/a	0.6666774	0.014278582	1.5222144	0.070221566
507055.680012828	n/a	0.66663104	0.012095174	1.5142785	0.070062205
507055.6913638851	n/a	0.6665367	0.00699814	1.5120952	0.07000074
507055.70230995805	n/a	0.6665044	0.0044195694	1.5120952	0.07003647
507055.71337502636	n/a	0.66645145	-0.0005536336	1.5044196	0.07017316
507055.7245957886	n/a	0.666845	-0.0055258386	1.5044196	0.07039766
507055.7355883597	n/a	0.66731006	-0.007853922	1.4944742	0.07071564
507055.74668832653	n/a	0.66834813	-0.012642515	1.4944742	0.07112484
507055.7579142886	n/a	0.6696819	-0.017745597	1.4873575	0.07160742
507055.7691367508	n/a	0.67074955	-0.021908164	1.4873575	0.07216952
507055.7800893234	n/a	0.67123985	-0.024072897	1.4780918	0.072809726
507055.7913127855	n/a	0.6721497	-0.02837056	1.4759271	0.07351001
507055.8022333594	n/a	0.6730587	-0.03335889	1.4759271	0.074247964
507055.8134682211	n/a	0.6742915	-0.038441915	1.4666411	0.07505151
507055.8245884872	n/a	0.6759106	-0.043474805	1.4666411	0.075867236
507055.8356263566	n/a	0.6766564	-0.045855355	1.4565252	0.07673683
507055.84671682393	n/a	0.6781319	-0.050832745	1.4565252	0.07761206
507055.85781739076	n/a	0.67939836	-0.055583254	1.4491673	0.0784924
507055.86886605975	n/a	0.679971	-0.057804234	1.4491673	0.07937596
507055.87997482636	n/a	0.6810418	-0.061804097	1.4421958	0.0802535
507055.8912239874	n/a	0.68201846	-0.065340795	1.438196	0.08110706
507055.90217786	n/a	0.6827805	-0.06823283	1.438196	0.08194013
507055.91334732424	n/a	0.6831682	-0.06948367	1.4317672	0.08275023
507055.9244280919	n/a	0.6837942	-0.071746685	1.4317672	0.083496585
507055.9355926564	n/a	0.68408126	-0.07276483	1.4282533	0.084210075
507055.9468050189	n/a	0.6845492	-0.074451305	1.4282533	0.084862016
507055.95787668694	n/a	0.6850686	-0.075740665	1.4255487	0.085457474
507055.9688504588	n/a	0.68547726	-0.0766199	1.4255487	0.085987166
507055.98009312013	n/a	0.68579185	-0.07728377	1.4233801	0.08643841
507055.99117308785	n/a	0.6861099	-0.077976316	1.4227163	0.086810656
507056.0021629591	n/a	0.68625915	-0.078567594	1.4227163	0.087111644
507056.0133718218	n/a	0.6865899	-0.080609225	1.4214324	0.08732551
507056.02434419363	n/a	0.6870058	-0.084375255	1.4214324	0.087454684
507056.0354866589	n/a	0.6873522	-0.08673873	1.4156247	0.08749998
507056.0466004253	n/a	0.6883	-0.09193741	1.4156247	0.08745981
507056.0576756932	n/a	0.6895223	-0.09779209	1.4080626	0.0873342
507056.0687683604	n/a	0.6911332	-0.10488386	1.4080626	0.087126374
507056.0800207214	n/a	0.6931093	-0.11380105	1.3951161	0.0868388
507056.09106269054	n/a	0.69434065	-0.11855119	1.386199	0.086476654
507056.10206676123	n/a	0.69686115	-0.12952033	1.386199	0.086037435
507056.1132092265	n/a	0.6996364	-0.14135073	1.3704797	0.08553869
507056.12433049263	n/a	0.70085216	-0.14692083	1.3704797	0.084986135
507056.1354720579	n/a	0.70268154	-0.15848082	1.3530792	0.08436942
507056.14662262285	n/a	0.70428497	-0.16959001	1.3530792	0.08371068
507056.1577640882	n/a	0.705701	-0.17970712	1.33041	0.08300723
507056.16878525814	n/a	0.706511	-0.18456444	1.33041	0.08227658
507056.17993362324	n/a	0.7076946	-0.19210352	1.3154355	0.081516586
507056.1910834882	n/a	0.7086705	-0.1996944	1.3078965	0.08075039
507056.20204826037	n/a	0.7094988	-0.20675996	1.3078965	0.0799628
507056.2132159247	n/a	0.7098834	-0.21015586	1.2932401	0.07916476
507056.2244024882	n/a	0.71058005	-0.21608849	1.2932401	0.07838508
507056.23550795496	n/a	0.71109766	-0.22084844	1.2839115	0.07759398
507056.2465404245	n/a	0.7116509	-0.22490901	1.2839115	0.076817445
507056.2577209883	n/a	0.7121008	-0.22849166	1.2750909	0.0760619
507056.2686420622	n/a	0.7123361	-0.23016275	1.2750909	0.07533694
507056.2797890273	n/a	0.7127792	-0.2333179	1.2698373	0.07463007
507056.291021189	n/a	0.71297586	-0.2346447	1.2666821	0.07397382
507056.3019960608	n/a	0.7133673	-0.23728399	1.2666821	0.07334314
507056.3131594253	n/a	0.71374524	-0.23975706	1.262716	0.07275029
